iteration,timestamp_utc,config_hash,config_path,best_model_hash,accepted,global_step,iter_time_s,iteration_time_s,replay_positions,replay_buffer_iterations,consecutive_rejections,best_model,eval_vs_best_wr,eval_vs_best_margin,eval_vs_mcts_wr,elo,applied_adaptive_games_anti_thrash_prev,applied_adaptive_games_avg_len_est,applied_adaptive_games_clamp_high,applied_adaptive_games_clamp_low,applied_adaptive_games_fill_mode,applied_adaptive_games_games_needed,applied_adaptive_games_games_this_iter,applied_adaptive_games_max_size,applied_adaptive_games_scheduled_games,applied_adaptive_games_scheduled_window_iters,applied_adaptive_games_target_pos_iter,applied_replay_max_size,applied_replay_newest_fraction,applied_replay_recency_window,applied_replay_window_iterations,applied_selfplay_cpuct,applied_selfplay_dirichlet_alpha,applied_selfplay_dynamic_score_utility_weight,applied_selfplay_games,applied_selfplay_noise_weight,applied_selfplay_parallel_leaves,applied_selfplay_policy_target_mode,applied_selfplay_q_value_weight,applied_selfplay_simulations,applied_selfplay_static_score_utility_weight,applied_selfplay_temperature,applied_training_amp_dtype,applied_training_batch_size,applied_training_lr,applied_training_q_value_weight,eval_vs_previous_best_avg_game_length,eval_vs_previous_best_avg_loss_margin,eval_vs_previous_best_avg_model_score_margin,eval_vs_previous_best_avg_score_diff,eval_vs_previous_best_avg_win_margin,eval_vs_previous_best_baseline_wins,eval_vs_previous_best_model_wins,eval_vs_previous_best_ties,eval_vs_previous_best_total_games,eval_vs_previous_best_win_rate,selfplay_avg_final_empty_components_abs_diff,selfplay_avg_final_empty_components_mean,selfplay_avg_final_empty_components_mean_vs_packer,selfplay_avg_final_empty_squares_abs_diff,selfplay_avg_final_empty_squares_mean,selfplay_avg_final_isolated_1x1_holes_abs_diff,selfplay_avg_final_isolated_1x1_holes_mean,selfplay_avg_final_isolated_1x1_holes_mean_vs_packer,selfplay_avg_game_length,selfplay_avg_num_legal,selfplay_avg_packing_ordering_enabled,selfplay_avg_packing_score_top1,selfplay_avg_policy_entropy,selfplay_avg_redundancy,selfplay_avg_root_expanded_count,selfplay_avg_root_expanded_ratio,selfplay_avg_root_legal_count,selfplay_avg_root_q,selfplay_avg_top1_prob,selfplay_frac_games_vs_packer,selfplay_games_per_minute,selfplay_generation_time,selfplay_nn_vs_packer_winrate,selfplay_num_games,selfplay_num_positions,selfplay_p0_wins,selfplay_p1_wins,selfplay_p50_final_empty_components_mean,selfplay_p50_final_empty_squares_mean,selfplay_p50_final_isolated_1x1_holes_mean,selfplay_p90_final_empty_components_mean,selfplay_p90_final_empty_squares_mean,selfplay_p90_final_isolated_1x1_holes_mean,selfplay_p90_root_expanded_ratio,selfplay_p90_root_legal_count,selfplay_selfplay_avg_final_empty_components_abs_diff,selfplay_selfplay_avg_final_empty_components_mean,selfplay_selfplay_avg_final_empty_components_mean_vs_packer,selfplay_selfplay_avg_final_empty_squares_abs_diff,selfplay_selfplay_avg_final_empty_squares_mean,selfplay_selfplay_avg_final_isolated_1x1_holes_abs_diff,selfplay_selfplay_avg_final_isolated_1x1_holes_mean,selfplay_selfplay_avg_final_isolated_1x1_holes_mean_vs_packer,selfplay_selfplay_avg_packing_ordering_enabled,selfplay_selfplay_avg_packing_score_top1,selfplay_selfplay_avg_root_expanded_count,selfplay_selfplay_avg_root_expanded_ratio,selfplay_selfplay_avg_root_legal_count,selfplay_selfplay_frac_games_vs_packer,selfplay_selfplay_nn_vs_packer_winrate,selfplay_selfplay_p50_final_empty_components_mean,selfplay_selfplay_p50_final_empty_squares_mean,selfplay_selfplay_p50_final_isolated_1x1_holes_mean,selfplay_selfplay_p90_final_empty_components_mean,selfplay_selfplay_p90_final_empty_squares_mean,selfplay_selfplay_p90_final_isolated_1x1_holes_mean,selfplay_selfplay_p90_root_expanded_ratio,selfplay_selfplay_p90_root_legal_count,selfplay_unique_positions,train_approx_identity_check,train_ce_minus_policy_entropy,train_grad_norm,train_kl_divergence,train_ownership_accuracy,train_ownership_accuracy_all_filled_baseline,train_ownership_balanced_accuracy,train_ownership_empty_precision,train_ownership_empty_recall,train_ownership_filled_fraction_mean,train_ownership_loss,train_ownership_mae_empty_count,train_policy_accuracy,train_policy_cross_entropy,train_policy_entropy,train_policy_loss,train_policy_top5_accuracy,train_score_loss,train_step_skip_rate,train_target_entropy,train_total_loss,train_value_loss,train_value_mse
30,2026-03-02T17:10:52.770466Z,e1ecc1d08eea,configs/config_best.yaml,a765496bf41df65e,True,14802,1976.7,,300717,,0,runs\patchwork_production\committed\iter_030\iteration_030.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.230248306997744,124.5440032978215,,,2.6461732100977606,0.1127284526078912,,,,-0.04881558999891827,0.36559811406461645,,31.342037036648396,1696.12459897995,,886,37416,503,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33127,,,0.43625566998013743,0.2720552022534388,0.8619022830768868,,,,,,0.2970609762050488,,0.5353949652777777,,2.8903466083385325,2.889916995719627,0.7661162599369331,3.36142098903656,0.0,,3.5184803190054716,0.24786207675933838,0.24786207675933838
31,2026-03-02T17:43:36.026478Z,e1ecc1d08eea,configs/config_best.yaml,e093cec1a484c4d8,True,15342,1959.9,,300491,,0,runs\patchwork_production\committed\iter_031\iteration_031.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2686230248307,126.72428063555698,,,2.676711286484842,0.11460616590035891,,,,-0.04903055329556999,0.3596951728252875,,31.936768938954273,1664.5390803813934,,886,37450,499,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33078,,,0.42863487281181195,0.2744573217575197,0.8617417420502063,,,,,,0.29724777876226993,,0.5370894820601853,,2.894228915815,2.894270165761312,0.7685061785909865,3.364490360683865,0.0,,3.520882619310308,0.24557625411285294,0.24557625411285294
32,2026-03-02T21:58:13.539436Z,fae87e8d264a,configs/config_best.yaml,1a237c142b6976a6,True,15882,2273.9,,300397,,0,runs\patchwork_production\committed\iter_032\iteration_032.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.214205186020294,126.96399947994766,,,2.662867872028903,0.11162991017905463,,,,-0.047248511096858015,0.36305592240315965,,31.028667391986477,1715.1880655288696,,887,37444,495,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33190,,,0.4239743787933279,0.2750168969509778,0.8618616786268023,,,,,,0.2971945110294554,,0.5404805368847316,,2.891176528400845,2.8907480116243716,0.770586958748323,3.3612059284139564,0.0,,3.5138356389822785,0.24238785226587894,0.24238785226587894
33,2026-03-02T22:32:55.936498Z,fae87e8d264a,configs/config_best.yaml,d68eae12f0337bad,True,16422,2079.1,,300354,,0,runs\patchwork_production\committed\iter_033\iteration_033.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.27477477477478,127.82544824053305,,,2.659686946526627,0.1143161256653479,,,,-0.05353712093254701,0.3647882419609136,,30.795676612141765,1730.1129853725433,,888,37540,489,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33176,,,0.4509890011063329,0.2763770875555498,0.8617882130322634,,,,,,0.2973996140338756,,0.5414166751835081,,2.893155336821521,2.8932060299096287,0.7734717541270786,3.3630361367155004,0.0,,3.5168676879670886,0.24274809600578415,0.24274809600578415
34,2026-03-02T23:06:59.613272Z,fae87e8d264a,configs/config_best.yaml,1d0b8dbb068b00ba,True,16962,2040.4,,300408,,0,runs\patchwork_production\committed\iter_034\iteration_034.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.416666666666664,128.45731903468317,,,2.659591698596999,0.11713357987675219,,,,-0.0510823241517281,0.36536558295927785,,30.76712168403094,1731.7187011241913,,888,37666,481,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33173,,,0.4167509698757419,0.27599551125808996,0.8617318912788674,,,,,,0.29748514217359046,,0.5448664514002977,,2.892215085471118,2.8919776603027625,0.7764501633467498,3.363354046256454,0.0,,3.513840918187742,0.24090509036624874,0.24090509036624874
35,2026-03-02T23:41:40.961573Z,fae87e8d264a,configs/config_best.yaml,e282b420bd71d3d6,True,17502,2078.0,,300506,,0,runs\patchwork_production\committed\iter_035\iteration_035.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.49267192784667,129.17989606810076,,,2.6600525662498034,0.12185040649560423,,,,-0.05431632790041091,0.3655260679532996,,30.049447451702996,1771.0808188915253,,887,37691,524,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33015,,,0.43261297869461557,0.27619842638572056,0.8614682217439016,,,,,,0.297914932999346,,0.545899075821594,,2.8900725726728087,2.8896763964935586,0.7785621128700397,3.3641731120921947,0.0,,3.5089656613491202,0.2381847226785289,0.2381847226785289
36,2026-03-03T02:50:12.346206Z,fae87e8d264a,configs/config_best.yaml,e22d872c0703290f,True,18042,2280.6,,300356,,0,runs\patchwork_production\committed\iter_036\iteration_036.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.353672316384184,129.69646227657054,,,2.646584380083426,0.1187572026670195,,,,-0.05028288407096392,0.369085326057526,,31.012645999887216,1712.2047567367554,,885,37483,524,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32945,,,0.42377811328128534,0.2769658470595324,0.8612986851621557,,,,,,0.2983539502377863,,0.5485095188573554,,2.889076634248098,2.888938539116471,0.7799914258497733,3.361346912825549,0.0,,3.5064033711398093,0.23657705002912768,0.23657705002912768
37,2026-03-03T03:24:12.642082Z,fae87e8d264a,configs/config_best.yaml,e69d3176977c007b,True,18582,2037.0,,300258,,0,runs\patchwork_production\committed\iter_037\iteration_037.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.497737556561084,130.83690891198964,,,2.662671763362947,0.12178038645696292,,,,-0.05608119602330604,0.36629836796299164,,31.168116407337937,1701.7390241622925,,884,37568,495,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32915,,,0.4228999194171693,0.27703667956369893,0.8607324056051395,,,,,,0.299050807400986,,0.5507376345219435,,2.887681026370437,2.8873645274727435,0.7827061207206161,3.3602067912066422,0.0,,3.503783955838945,0.23554112450392156,0.23554112450392156
38,2026-03-03T03:57:53.693930Z,fae87e8d264a,configs/config_best.yaml,1c56fa6fc878271d,True,19122,2017.8,,300240,,0,runs\patchwork_production\committed\iter_038\iteration_038.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.30542986425339,130.27937290224926,,,2.6450375685722447,0.11608447927387143,,,,-0.05412529684042599,0.3693106905991594,,31.287144450340712,1695.2649700641632,,884,37398,522,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32982,,,0.4106901171030821,0.27618507527642777,0.8606763388271685,,,,,,0.29900806717298645,,0.5523147084094859,,2.8882885076381544,2.8877460139769093,0.7839203346658636,3.360645842110669,0.0,,3.500768482243573,0.23210666786741327,0.23210666786741327
39,2026-03-03T05:19:03.432150Z,973e06b3acfb,configs/config_best.yaml,0eb21df965ca91ea,True,19662,2266.3,,300223,,0,runs\patchwork_production\committed\iter_039\iteration_039.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.29717514124294,132.7460699449877,,,2.6645234680914522,0.11716780434613631,,,,-0.05205778929264954,0.3659525332275279,,30.98922943726959,1713.498559474945,,885,37433,514,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32969,,,0.41244971890140464,0.27690643855818997,0.8605078134271834,,,,,,0.299340659711096,,0.5536321104676636,,2.887050838382156,2.886408554183112,0.78586707689144,3.361323609175505,0.0,,3.4966216586254264,0.22917963956241255,0.22917963956241255
40,2026-03-03T05:53:44.964068Z,973e06b3acfb,configs/config_best.yaml,1ab53df6aa138600,True,20202,2078.3,,300369,,0,runs\patchwork_production\committed\iter_040\iteration_040.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.42663656884876,133.42109603138724,,,2.671699907850366,0.12056598571040555,,,,-0.05499228682288774,0.3655056465532675,,30.75493096919477,1728.5033106803894,,886,37590,514,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32968,,,0.4112541643557725,0.2758258241746161,0.8602411094639036,,,,,,0.29974303427669735,,0.5543272995286518,,2.8871671553011296,2.886448159482744,0.786221213693972,3.363856801280269,0.0,,3.495664895022357,0.22786960149252855,0.22786960149252855
41,2026-03-03T06:27:36.072209Z,973e06b3acfb,configs/config_best.yaml,a0686760d99e98f4,True,20742,2027.8,,300336,,0,runs\patchwork_production\committed\iter_041\iteration_041.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.33295711060948,135.7277715870764,,,2.6950039587396755,0.11701382410122807,,,,-0.060233682581744434,0.3609117948725054,,30.883319652171288,1721.3175461292267,,886,37507,499,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33029,,,0.4172007598258831,0.27598935233222116,0.8601252220295094,,,,,,0.2999824257912459,,0.554961958748323,,2.8932346070254287,2.892960419036724,0.7869658693119332,3.3624243215278344,0.0,,3.4979402241883455,0.22374000913567013,0.22374000913567013
42,2026-03-03T07:01:57.646173Z,973e06b3acfb,configs/config_best.yaml,1f9362291b2c6862,True,21282,2058.3,,300178,,0,runs\patchwork_production\committed\iter_042\iteration_042.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.33408577878104,135.94998810619083,,,2.6764636280036225,0.11859170642979008,,,,-0.059872567686427944,0.36499034527231417,,30.540198763947146,1740.65664768219,,886,37508,523,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32980,,,0.4032852481912683,0.2747942015528679,0.8598627590470844,,,,,,0.3003096943100293,,0.5569049776704222,,2.8930478789188245,2.892227584785885,0.7882830584490741,3.3591141064961754,0.0,,3.4922912738941334,0.219105833299734,0.219105833299734
43,2026-03-03T07:38:34.934399Z,973e06b3acfb,configs/config_best.yaml,2cc34653b6245e31,True,21822,2193.9,,300172,,0,runs\patchwork_production\committed\iter_043\iteration_043.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.533860045146724,138.30836208561593,,,2.6847233055323394,0.1217229092291466,,,,-0.059316766003692685,0.36472864363056473,,28.02605567037852,1896.8063371181488,,886,37685,514,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33011,,,0.41087515773596583,0.2752060154521907,0.8602257099416522,,,,,,0.29987241918290103,,0.5581973805471703,,2.897817193137275,2.897009531215385,0.7902270349087539,3.3560610232529817,0.0,,3.4939830245795074,0.21638653063111835,0.21638653063111835
44,2026-03-03T08:31:44.449775Z,973e06b3acfb,configs/config_best.yaml,ff4ff8c66471f04f,True,22362,2284.4,,300092,,0,runs\patchwork_production\committed\iter_044\iteration_044.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.26327683615819,138.70988649638346,,,2.6830665874747104,0.11969872147834429,,,,-0.058684360363241775,0.36438252050662456,,30.99624061248586,1713.11097574234,,885,37403,534,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32835,,,0.40950535684823985,0.27442155516257993,0.8602712230549918,,,,,,0.29992582063983986,,0.558564070198271,,2.9001702825228373,2.8992368618647255,0.7908456307870371,3.3550998166755392,0.0,,3.496111783274898,0.21637606394511683,0.21637606394511683
45,2026-03-03T09:05:37.490905Z,973e06b3acfb,configs/config_best.yaml,a43b624cd19e3609,True,22902,2029.7,,333900,,0,runs\patchwork_production\committed\iter_045\iteration_045.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.472361809045225,141.04800532692826,,,2.6260273252341757,0.12052652235058091,,,,-0.04706861167087795,0.3685434943351676,,28.549664779471822,1672.8742830753326,,796,33808,484,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29659,,,0.407103333429054,0.27945065106506706,0.8604153431124157,,,,,,0.2997086357739237,,0.5606524033678902,,2.901791063061467,2.900796193546719,0.7916716665029526,3.344122130341,0.0,,3.492196703398669,0.21203199117271987,0.21203199117271987
46,2026-03-03T12:10:10.040725Z,973e06b3acfb,configs/config_best.yaml,d80a6e649074a39b,True,23442,2260.0,,329715,,0,runs\patchwork_production\committed\iter_046\iteration_046.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.472010178117046,139.6069918767688,,,2.5986173141764257,0.1211762969400031,,,,-0.04447247492212637,0.372514743587458,,28.396005043608298,1660.7970004081726,,786,33383,439,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29255,1.2094678138678487e-07,-0.000574248366885715,0.4184072767142897,0.2857951398800921,0.8605544030666351,,,,,,0.2998105685468073,,0.5613737617377881,2.9009973499510022,2.9015715983178882,2.9009973499510022,0.7931365102529526,3.344301159735079,0.0,2.615202204386393,3.4942779068593626,0.21387886145600565,0.21387886145600565
47,2026-03-03T12:42:52.166456Z,973e06b3acfb,configs/config_best.yaml,4a95445e38c6acd7,True,23982,1958.8,,325592,,0,runs\patchwork_production\committed\iter_047\iteration_047.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.28081321473952,142.15623952682785,,,2.613660023117069,0.11709553036859865,,,,-0.04008031608008569,0.3704223088270682,,29.693467104443805,1590.248785495758,,787,33275,421,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29299,1.2121076757936137e-07,-0.0003851678636338976,0.4260457602364046,0.2911005926904855,0.8606422076622645,,,,,,0.2999419077678963,,0.5629330703505764,2.9049066013760036,2.9052917692396374,2.9049066013760036,0.7938514859588057,3.3427330312905488,0.0,2.6138060216550474,3.501283400588566,0.21711220672285114,0.21711220672285114
48,2026-03-03T13:16:39.937451Z,973e06b3acfb,configs/config_best.yaml,1985ce2155cb93b7,True,24522,2024.3,,321706,,0,runs\patchwork_production\committed\iter_048\iteration_048.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.62642947903431,142.95516974411774,,,2.6022489453483026,0.12923755936705716,,,,-0.0427638300494448,0.3728978374260736,,28.028307087631955,1684.725368976593,,787,33547,453,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29128,1.2124731263440935e-07,-0.0008678498091521087,0.41294376977063996,0.2946312058303091,0.8605675741478249,,,,,,0.2998877496079162,,0.5657421236788784,2.8992824686898127,2.9001503184989645,2.8992824686898127,0.7963084236339286,3.3401497218343947,0.0,2.604651263908104,3.495158373426508,0.21687777108616302,0.21687777108616302
49,2026-03-03T13:49:40.009402Z,973e06b3acfb,configs/config_best.yaml,cda24eed7c5e9271,True,25062,1976.7,,317609,,0,runs\patchwork_production\committed\iter_049\iteration_049.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6119592875318,144.99459800632087,,,2.6116714115965647,0.1254059891070374,,,,-0.04413208687390976,0.37126174936038664,,28.263044099655787,1668.6100702285767,,786,33493,436,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29217,1.2143251179576575e-07,-0.0008872919612460666,0.41159735090202754,0.2995407956065955,0.8608276264535056,,,,,,0.29958332269280047,,0.5677323750875615,2.897925196753608,2.898812488714854,2.897925196753608,0.7971453099339096,3.3332934887320906,0.0,2.5983843953521166,3.4926642285452947,0.21647219103243615,0.21647219103243615
50,2026-03-03T14:22:25.608758Z,973e06b3acfb,configs/config_best.yaml,f287c32fd425ec29,True,25602,1962.3,,313585,,0,runs\patchwork_production\committed\iter_050\iteration_050.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.65350318471337,147.4626039139651,,,2.6332441985616803,0.1264223195132449,,,,-0.040594002116040105,0.36809353692046726,,28.259941599006225,1666.6701109409332,,785,33483,463,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29171,1.217054801827544e-07,-0.0007763818458274559,0.43880560789947154,0.30454942964845233,0.860887912136537,,,,,,0.2995743504828877,,0.5693691279049273,2.8957913566518716,2.8965677384976987,2.8957913566518716,0.7984148411839097,3.3355020637865422,0.0,2.5912419173452585,3.488124695530644,0.21384698588539053,0.21384698588539053
51,2026-03-03T14:55:31.081365Z,973e06b3acfb,configs/config_best.yaml,61329665b93614ad,True,26142,1982.1,,309445,,0,runs\patchwork_production\committed\iter_051\iteration_051.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.670076726342714,148.18440657492516,,,2.6462426058677644,0.12960304260756772,,,,-0.04374964449577766,0.36429846039717917,,27.983126918484558,1676.7246968746185,,782,33368,451,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28960,1.215545148651413e-07,-0.000823121600680881,0.419502114476981,0.3076398038753757,0.86078862382306,,,,,,0.29986553114873393,,0.5713988459772534,2.8952839643866923,2.8961070859873734,2.8952839643866923,0.800412858305154,3.333529637478016,0.0,2.5876441571447586,3.4834847816714536,0.20986801308614236,0.20986801308614236
52,2026-03-03T15:28:07.886429Z,973e06b3acfb,configs/config_best.yaml,f997b8b9118134d0,True,26682,1953.5,,305107,,0,runs\patchwork_production\committed\iter_052\iteration_052.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.64322250639386,145.94018760158764,,,2.6103554129991062,0.12456595310382962,,,,-0.04082375036483888,0.369848675625901,,28.20361979552203,1663.6162428855896,,782,33347,447,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29107,1.212917046865835e-07,-0.0010779760502002858,0.42084135440764603,0.3094492779837714,0.8609160878040172,,,,,,0.29960013385172246,,0.573945567784486,2.886494345135159,2.8875723211853592,2.886494345135159,0.8026961848691658,3.330268636897758,0.0,2.5770450667098714,3.4710689990608783,0.2066077646281984,0.2066077646281984
53,2026-03-03T16:01:06.348905Z,973e06b3acfb,configs/config_best.yaml,122f3ab38a5db2a2,True,27222,1975.2,,301099,,0,runs\patchwork_production\committed\iter_053\iteration_053.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.70460358056266,146.84439379636737,,,2.6038287549043275,0.12549941628408243,,,,-0.03934695000477142,0.3705959135409618,,27.942923815143693,1679.1370978355408,,782,33395,462,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29123,1.222095140278683e-07,-0.0011463412532099972,0.42477511531776857,0.31272241097909437,0.8610671253116042,,,,,,0.2995051807275525,,0.575234247357757,2.8809400072804205,2.8820863485336305,2.8809400072804205,0.8048957908595049,3.3323679230831287,0.0,2.5682175936522307,3.461520472279301,0.2024178866159033,0.2024178866159033
54,2026-03-03T16:33:18.841313Z,973e06b3acfb,configs/config_best.yaml,cb82d7dc3c1ac351,True,27762,1929.2,,300598,,0,runs\patchwork_production\committed\iter_054\iteration_054.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.592071611253196,149.45892707727756,,,2.625064032140139,0.1273606292579095,,,,-0.043270543050538256,0.36804256583072925,,28.51369856930838,1645.5248653888702,,782,33307,448,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28986,1.217781593096687e-07,-0.0007947409594500506,0.42369359157703546,0.3093542006832582,0.8611082989860463,,,,,,0.2993872923431573,,0.5767981302958948,2.877615193967466,2.878409934926916,2.877615193967466,0.8070319946165438,3.331079215473599,0.0,2.5682609999621357,3.4537040759015967,0.19807286844761285,0.19807286844761285
55,2026-03-03T17:05:45.101716Z,973e06b3acfb,configs/config_best.yaml,c87430a4a8a1e657,True,28302,1942.9,,300534,,0,runs\patchwork_production\committed\iter_055\iteration_055.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.607416879795394,152.77272589654973,,,2.655096522382147,0.1282391850340348,,,,-0.04168778534317182,0.3621878200698474,,28.528083683777382,1644.695119380951,,782,33319,478,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28961,1.2175028984984237e-07,-0.0013843752719737866,0.40947218620114856,0.30784208918059314,0.8607141053235089,,,,,,0.30002263607802215,,0.5776546968354119,2.8831021110216777,2.8844864862936515,2.8831021110216777,0.8081082346262756,3.329872453212738,0.0,2.575260024159043,3.4520542356703015,0.1909614763326115,0.1909614763326115
56,2026-03-03T17:38:19.814279Z,973e06b3acfb,configs/config_best.yaml,bd0e4d80773a2ed9,True,28842,1951.3,,300593,,0,runs\patchwork_production\committed\iter_056\iteration_056.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.626598465473144,150.72092342728453,,,2.6149971104905796,0.12793421113801623,,,,-0.041759030684713816,0.3673530833708978,,28.23240996924944,1661.9197599887848,,782,33334,464,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28986,1.2170303633680575e-07,-0.0008020577607331452,0.42321315148362404,0.3071014150977135,0.8603568154352683,,,,,,0.3004370745685365,,0.5795630361194963,2.883334143514986,2.8841362012757195,2.883334143514986,0.810099337056831,3.3301191837699324,0.0,2.576232720745934,3.4472523393454377,0.18584071847575684,0.18584071847575684
57,2026-03-03T18:11:10.244598Z,973e06b3acfb,configs/config_best.yaml,6cb0cb51a06a969a,True,29382,1967.1,,300513,,0,runs\patchwork_production\committed\iter_057\iteration_057.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.74201787994892,151.4624107641768,,,2.616136131486446,0.128727393045701,,,,-0.04408139033395797,0.36913917638632193,,28.08812735984296,1672.5928146839142,,783,33467,433,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29082,1.2228516823669183e-07,-0.0009005241923862033,0.41204848617867185,0.30410318082129517,0.8605822692314784,,,,,,0.3003132161718828,,0.5809690520719246,2.8814752591980826,2.882375783390469,2.8814752591980826,0.8120568235715231,3.329232598234106,0.0,2.5773720728026497,3.439898132836377,0.18045262531549844,0.18045262531549844
