step_or_iteration,tag,value
1690,train/value_loss,0.29892969131469727
1700,train/value_loss,0.3194736838340759
1710,train/value_loss,0.2783709764480591
1720,train/value_loss,0.3103525638580322
1730,train/value_loss,0.29060232639312744
1740,train/value_loss,0.3291548490524292
1750,train/value_loss,0.31583237648010254
1760,train/value_loss,0.32711905241012573
1770,train/value_loss,0.30853915214538574
1780,train/value_loss,0.30008798837661743
1790,train/value_loss,0.2905009984970093
1800,train/value_loss,0.28706687688827515
1810,train/value_loss,0.31341439485549927
1820,train/value_loss,0.3011236786842346
1830,train/value_loss,0.3183359205722809
1840,train/value_loss,0.3195231258869171
1850,train/value_loss,0.31035304069519043
1860,train/value_loss,0.2956123650074005
1870,train/value_loss,0.31208693981170654
1880,train/value_loss,0.2922116816043854
1890,train/value_loss,0.3077372610569
1900,train/value_loss,0.2989814281463623
1910,train/value_loss,0.32140281796455383
1920,train/value_loss,0.2976735830307007
1930,train/value_loss,0.3239489495754242
1940,train/value_loss,0.3121113181114197
1950,train/value_loss,0.3026610016822815
1960,train/value_loss,0.2989593744277954
1970,train/value_loss,0.2993982434272766
1980,train/value_loss,0.3106878399848938
1990,train/value_loss,0.33523786067962646
2000,train/value_loss,0.3196020722389221
2010,train/value_loss,0.30500638484954834
2020,train/value_loss,0.3180495500564575
2030,train/value_loss,0.31686142086982727
2040,train/value_loss,0.2989741563796997
2050,train/value_loss,0.3208220601081848
2060,train/value_loss,0.31414270401000977
2070,train/value_loss,0.3276709020137787
2080,train/value_loss,0.3134306073188782
2090,train/value_loss,0.31225621700286865
2100,train/value_loss,0.30871593952178955
2110,train/value_loss,0.31970036029815674
2120,train/value_loss,0.3119041323661804
2130,train/value_loss,0.310031920671463
2140,train/value_loss,0.2928157448768616
2150,train/value_loss,0.3002321720123291
2160,train/value_loss,0.306710809469223
2170,train/value_loss,0.2941212058067322
2180,train/value_loss,0.3042672276496887
2190,train/value_loss,0.30754947662353516
2200,train/value_loss,0.28505128622055054
2210,train/value_loss,0.30334776639938354
2220,train/value_loss,0.30152255296707153
2230,train/value_loss,0.30154845118522644
2240,train/value_loss,0.300422728061676
2250,train/value_loss,0.29750436544418335
2260,train/value_loss,0.29052600264549255
2270,train/value_loss,0.30468103289604187
2280,train/value_loss,0.28764092922210693
2290,train/value_loss,0.31231096386909485
2300,train/value_loss,0.3184218406677246
2310,train/value_loss,0.32069113850593567
2320,train/value_loss,0.3254052400588989
2330,train/value_loss,0.2975004315376282
2340,train/value_loss,0.2821442484855652
2350,train/value_loss,0.3104825019836426
2360,train/value_loss,0.2887977361679077
2370,train/value_loss,0.2902557849884033
2380,train/value_loss,0.3189459443092346
2390,train/value_loss,0.2856830060482025
2400,train/value_loss,0.3157010078430176
2410,train/value_loss,0.3266249895095825
2420,train/value_loss,0.304925799369812
2430,train/value_loss,0.2951121926307678
2440,train/value_loss,0.3156502842903137
2450,train/value_loss,0.3087629973888397
2460,train/value_loss,0.3362346589565277
2470,train/value_loss,0.3302566707134247
2480,train/value_loss,0.31610485911369324
2490,train/value_loss,0.30346646904945374
2500,train/value_loss,0.336354523897171
2510,train/value_loss,0.31058138608932495
2520,train/value_loss,0.3113114833831787
2530,train/value_loss,0.3400340974330902
2540,train/value_loss,0.3068685829639435
2550,train/value_loss,0.30727624893188477
2560,train/value_loss,0.3019966185092926
2570,train/value_loss,0.3399125933647156
2580,train/value_loss,0.32238197326660156
2590,train/value_loss,0.33590322732925415
2600,train/value_loss,0.2943093180656433
2610,train/value_loss,0.3212149143218994
2620,train/value_loss,0.36387160420417786
2630,train/value_loss,0.31790220737457275
2640,train/value_loss,0.32747989892959595
2650,train/value_loss,0.31976667046546936
2660,train/value_loss,0.3118993043899536
2670,train/value_loss,0.325505793094635
2680,train/value_loss,0.3083993196487427
2690,train/value_loss,0.3336200416088104
2700,train/value_loss,0.3208332061767578
2710,train/value_loss,0.3150578439235687
2720,train/value_loss,0.35986679792404175
2730,train/value_loss,0.31635719537734985
2740,train/value_loss,0.3500177562236786
2750,train/value_loss,0.3162371814250946
2760,train/value_loss,0.30287015438079834
2770,train/value_loss,0.3272540271282196
2780,train/value_loss,0.3120494782924652
2790,train/value_loss,0.3048376142978668
2800,train/value_loss,0.3070485591888428
2810,train/value_loss,0.2909098267555237
2820,train/value_loss,0.3227325677871704
2830,train/value_loss,0.29157519340515137
2840,train/value_loss,0.302951455116272
2850,train/value_loss,0.299651563167572
2860,train/value_loss,0.3434250056743622
2870,train/value_loss,0.324586421251297
2880,train/value_loss,0.31935104727745056
2890,train/value_loss,0.33791035413742065
2900,train/value_loss,0.2987079918384552
2910,train/value_loss,0.33327651023864746
2920,train/value_loss,0.3161787688732147
2930,train/value_loss,0.2935256063938141
2940,train/value_loss,0.3101259469985962
2950,train/value_loss,0.31210198998451233
2960,train/value_loss,0.34390249848365784
2970,train/value_loss,0.2921697497367859
2980,train/value_loss,0.3344501852989197
2990,train/value_loss,0.29281121492385864
3000,train/value_loss,0.33180615305900574
3010,train/value_loss,0.3193480372428894
3020,train/value_loss,0.3032246530056
3030,train/value_loss,0.31981053948402405
3040,train/value_loss,0.34438765048980713
3050,train/value_loss,0.3265875577926636
3060,train/value_loss,0.35249391198158264
3070,train/value_loss,0.3347315490245819
3080,train/value_loss,0.3387666940689087
3090,train/value_loss,0.3333492577075958
3100,train/value_loss,0.3363799452781677
3110,train/value_loss,0.34077829122543335
3120,train/value_loss,0.3196675181388855
3130,train/value_loss,0.32609474658966064
3140,train/value_loss,0.35363104939460754
3150,train/value_loss,0.3116062879562378
3160,train/value_loss,0.32577696442604065
3170,train/value_loss,0.32564908266067505
3180,train/value_loss,0.3097824454307556
3190,train/value_loss,0.32330870628356934
3200,train/value_loss,0.31497636437416077
3210,train/value_loss,0.3469030261039734
3220,train/value_loss,0.316949725151062
3230,train/value_loss,0.3104282319545746
3240,train/value_loss,0.3342183828353882
3250,train/value_loss,0.3475055396556854
3260,train/value_loss,0.34525254368782043
3270,train/value_loss,0.29301273822784424
3280,train/value_loss,0.28932103514671326
3290,train/value_loss,0.31445300579071045
3300,train/value_loss,0.32031089067459106
3310,train/value_loss,0.3401714861392975
3320,train/value_loss,0.3284551799297333
3330,train/value_loss,0.3177846670150757
3340,train/value_loss,0.32364243268966675
3350,train/value_loss,0.3108721077442169
3360,train/value_loss,0.3433542847633362
3370,train/value_loss,0.3357827067375183
3380,train/value_loss,0.3388828635215759
3390,train/value_loss,0.3264961242675781
3400,train/value_loss,0.31861573457717896
3410,train/value_loss,0.30891522765159607
3420,train/value_loss,0.33232560753822327
3430,train/value_loss,0.31761714816093445
3440,train/value_loss,0.30087411403656006
3450,train/value_loss,0.3154878318309784
3460,train/value_loss,0.32473430037498474
3470,train/value_loss,0.3179889917373657
3480,train/value_loss,0.3365057110786438
3490,train/value_loss,0.32539641857147217
3500,train/value_loss,0.3065447211265564
3510,train/value_loss,0.3242124915122986
3520,train/value_loss,0.3099297881126404
3530,train/value_loss,0.3439449667930603
3540,train/value_loss,0.3329222798347473
3550,train/value_loss,0.3154820501804352
3560,train/value_loss,0.33191293478012085
3570,train/value_loss,0.3256237506866455
3580,train/value_loss,0.3406357765197754
3590,train/value_loss,0.32878974080085754
3600,train/value_loss,0.3146047294139862
3610,train/value_loss,0.3273881673812866
3620,train/value_loss,0.30371996760368347
3630,train/value_loss,0.3690803647041321
3640,train/value_loss,0.3460375666618347
3650,train/value_loss,0.3261871337890625
3660,train/value_loss,0.342731773853302
3670,train/value_loss,0.35811853408813477
3680,train/value_loss,0.33787116408348083
3690,train/value_loss,0.3082458972930908
3700,train/value_loss,0.32631129026412964
3710,train/value_loss,0.3305853307247162
3720,train/value_loss,0.322240948677063
3730,train/value_loss,0.34477779269218445
3740,train/value_loss,0.3222839832305908
3750,train/value_loss,0.34977152943611145
3760,train/value_loss,0.347051739692688
3770,train/value_loss,0.3077668845653534
3780,train/value_loss,0.30761995911598206
3790,train/value_loss,0.32296961545944214
3800,train/value_loss,0.33059147000312805
3810,train/value_loss,0.3268452286720276
3820,train/value_loss,0.32866960763931274
3830,train/value_loss,0.3561175763607025
3840,train/value_loss,0.3089767396450043
3850,train/value_loss,0.2936498820781708
3860,train/value_loss,0.3053532540798187
3870,train/value_loss,0.3476025462150574
3880,train/value_loss,0.31457412242889404
3890,train/value_loss,0.3150533437728882
3900,train/value_loss,0.32908809185028076
3910,train/value_loss,0.3375591039657593
3920,train/value_loss,0.3448083996772766
3930,train/value_loss,0.33809536695480347
3940,train/value_loss,0.34314918518066406
3950,train/value_loss,0.33103567361831665
3960,train/value_loss,0.35750940442085266
3970,train/value_loss,0.32050973176956177
3980,train/value_loss,0.325933575630188
3990,train/value_loss,0.32394206523895264
4000,train/value_loss,0.3473445475101471
4010,train/value_loss,0.3339844346046448
4020,train/value_loss,0.31871041655540466
4030,train/value_loss,0.31914880871772766
4040,train/value_loss,0.3316221535205841
4050,train/value_loss,0.3077172040939331
4060,train/value_loss,0.3314816951751709
4070,train/value_loss,0.34823328256607056
4080,train/value_loss,0.3296770751476288
4090,train/value_loss,0.33043384552001953
4100,train/value_loss,0.3203401565551758
4110,train/value_loss,0.32533055543899536
4120,train/value_loss,0.3137170076370239
4130,train/value_loss,0.31641608476638794
4140,train/value_loss,0.3462566137313843
4150,train/value_loss,0.31688469648361206
4160,train/value_loss,0.31338125467300415
4170,train/value_loss,0.33613720536231995
4180,train/value_loss,0.30160751938819885
4190,train/value_loss,0.33351221680641174
4200,train/value_loss,0.3484001159667969
4210,train/value_loss,0.355932354927063
4220,train/value_loss,0.320135235786438
4230,train/value_loss,0.3260059058666229
4240,train/value_loss,0.3324391841888428
4250,train/value_loss,0.32011646032333374
4260,train/value_loss,0.3390803933143616
4270,train/value_loss,0.32403564453125
4280,train/value_loss,0.3290291428565979
4290,train/value_loss,0.32475754618644714
4300,train/value_loss,0.3532736301422119
4310,train/value_loss,0.3470993936061859
4320,train/value_loss,0.3069406747817993
4330,train/value_loss,0.3148070275783539
4340,train/value_loss,0.3321925401687622
4350,train/value_loss,0.3254408836364746
4360,train/value_loss,0.3104200065135956
4370,train/value_loss,0.3339780569076538
4380,train/value_loss,0.3221483528614044
4390,train/value_loss,0.3223527669906616
4400,train/value_loss,0.3400067687034607
4410,train/value_loss,0.3232523798942566
4420,train/value_loss,0.33204886317253113
4430,train/value_loss,0.32343167066574097
4440,train/value_loss,0.33757442235946655
4450,train/value_loss,0.30968594551086426
4460,train/value_loss,0.30807584524154663
4470,train/value_loss,0.30408573150634766
4480,train/value_loss,0.32591521739959717
4490,train/value_loss,0.3172096014022827
4500,train/value_loss,0.33241087198257446
4510,train/value_loss,0.3227788805961609
4520,train/value_loss,0.32023194432258606
4530,train/value_loss,0.33392882347106934
4540,train/value_loss,0.33109983801841736
4550,train/value_loss,0.2873474657535553
4560,train/value_loss,0.3138650953769684
4570,train/value_loss,0.3074471056461334
4580,train/value_loss,0.3148195743560791
4590,train/value_loss,0.30885010957717896
4600,train/value_loss,0.333302766084671
4610,train/value_loss,0.3127589821815491
4620,train/value_loss,0.3019173741340637
4630,train/value_loss,0.297130286693573
4640,train/value_loss,0.3259570300579071
4650,train/value_loss,0.3459005355834961
4660,train/value_loss,0.32936030626296997
4670,train/value_loss,0.3351925015449524
4680,train/value_loss,0.318947434425354
4690,train/value_loss,0.3231332302093506
4700,train/value_loss,0.3216227889060974
4710,train/value_loss,0.3162928819656372
4720,train/value_loss,0.3057402968406677
4730,train/value_loss,0.3272233009338379
4740,train/value_loss,0.3097003996372223
4750,train/value_loss,0.31177818775177
4760,train/value_loss,0.32065048813819885
4770,train/value_loss,0.33309534192085266
4780,train/value_loss,0.3145331144332886
4790,train/value_loss,0.34166598320007324
4800,train/value_loss,0.3201121985912323
4810,train/value_loss,0.3450929820537567
4820,train/value_loss,0.3202820420265198
4830,train/value_loss,0.3221805989742279
4840,train/value_loss,0.31467509269714355
4850,train/value_loss,0.3213294744491577
4860,train/value_loss,0.3239726126194
4870,train/value_loss,0.303434818983078
4880,train/value_loss,0.3145096004009247
4890,train/value_loss,0.3187243938446045
4900,train/value_loss,0.3227059245109558
4910,train/value_loss,0.30571600794792175
4920,train/value_loss,0.3078978657722473
4930,train/value_loss,0.3196520209312439
4940,train/value_loss,0.29395022988319397
4950,train/value_loss,0.3063543438911438
4960,train/value_loss,0.3295122981071472
4970,train/value_loss,0.3301992416381836
4980,train/value_loss,0.32115912437438965
4990,train/value_loss,0.3213888108730316
5000,train/value_loss,0.31749215722084045
5010,train/value_loss,0.28102555871009827
5020,train/value_loss,0.31596410274505615
5030,train/value_loss,0.32771462202072144
5040,train/value_loss,0.31141459941864014
5050,train/value_loss,0.33439546823501587
5060,train/value_loss,0.31855618953704834
5070,train/value_loss,0.2972569763660431
5080,train/value_loss,0.29818999767303467
5090,train/value_loss,0.28560423851013184
5100,train/value_loss,0.32184723019599915
5110,train/value_loss,0.3425601124763489
5120,train/value_loss,0.36335688829421997
